bundle_version,cut,window,series,series_label,vol_ann,sharpe_excess_cdi,sortino_excess_cdi,max_drawdown,pct_neg_months,worst_month,best_month,N_months,report_id
v13b3,D12M,25Y,PB,Portfólio B,0.23102067296717405,0.2707013810991262,0.3899004316661793,-0.5227830171718609,0.3920265780730897,-0.2825,0.21350000000000002,301,REL_IND_D12M_PB_25Y.pdf
v13b3,D12M,25Y,PC,Portfólio C,0.2592378330639537,0.30590679404480253,0.454164995694496,-0.5548948216954406,0.42524916943521596,-0.3247,0.2189,301,REL_IND_D12M_PC_25Y.pdf
v13b3,D12M,25Y,SP500_PR,SP500_PR,0.1681511969366535,0.03586047221270479,0.0518898146044249,-0.5067819433416056,0.4186046511627907,-0.1359,0.17629999999999998,301,REL_IND_D12M_SP500_PR_25Y.pdf
v13b3,D12M,25Y,SP500_TR,SP500_TR,0.1685865171027541,0.14612103718981767,0.21707470764084827,-0.45822296554644304,0.40863787375415284,-0.1349,0.1777,301,REL_IND_D12M_SP500_TR_25Y.pdf
v13b3,D12M,5Y,CDI,CDI,0.012378675476696894,0.0,0.0,0.0,0.0,0.0013,0.011699999999999999,61,REL_IND_D12M_CDI_5Y.pdf
v13b3,D12M,5Y,IBOV,IBOV,0.23938283146458103,-0.13146827223813498,-0.17006458073755115,-0.29899999999999993,0.47540983606557374,-0.299,0.159,61,REL_IND_D12M_IBOV_5Y.pdf
v13b3,D12M,5Y,PA,Portfólio A,0.20713326841733049,0.23793545921408688,0.34567827974777415,-0.22930000000000006,0.4262295081967213,-0.2293,0.18109999999999998,61,REL_IND_D12M_PA_5Y.pdf
v13b3,D12M,5Y,PB,Portfólio B,0.2225878872288059,0.1083124907778987,0.14726096144027004,-0.26360000000000006,0.4426229508196721,-0.2636,0.1728,61,REL_IND_D12M_PB_5Y.pdf
v13b3,D12M,5Y,PC,Portfólio C,0.2739626968743893,0.2659828336669387,0.37923677760955726,-0.32309999999999994,0.47540983606557374,-0.3231,0.1993,61,REL_IND_D12M_PC_5Y.pdf
v13b3,D12M,5Y,SP500_PR,SP500_PR,0.17643467467090898,0.5982943947811638,1.0423913545381103,-0.2712857466321318,0.39344262295081966,-0.09050000000000001,0.17629999999999998,61,REL_IND_D12M_SP500_PR_5Y.pdf
v13b3,D12M,5Y,SP500_TR,SP500_TR,0.1767279057074397,0.6853555104780757,1.2215174898404462,-0.2624106304995526,0.39344262295081966,-0.0897,0.1777,61,REL_IND_D12M_SP500_TR_5Y.pdf
v13b3,D6M,10Y,CDI,CDI,0.011186833317316455,0.0,0.0,0.0,0.0,0.0013,0.0128,121,REL_IND_D6M_CDI_10Y.pdf
v13b3,D6M,10Y,IBOV,IBOV,0.2165757491975864,0.16778983056242264,0.23688688994776916,-0.36855736290999996,0.4049586776859504,-0.299,0.1697,121,REL_IND_D6M_IBOV_10Y.pdf
v13b3,D6M,10Y,PA,Portfólio A,0.21806933062372083,0.37158630151637906,0.5848932512137949,-0.32472335824,0.39669421487603307,-0.2459,0.21789999999999998,121,REL_IND_D6M_PA_10Y.pdf
v13b3,D6M,10Y,PB,Portfólio B,0.21698893744890915,0.4828478552463951,0.7159470687049901,-0.31722016,0.38016528925619836,-0.2724,0.1598,121,REL_IND_D6M_PB_10Y.pdf
v13b3,D6M,10Y,PC,Portfólio C,0.2977761399451963,0.4038622219092492,0.6318525611579101,-0.3829542654999999,0.4214876033057851,-0.31620000000000004,0.27140000000000003,121,REL_IND_D6M_PC_10Y.pdf
v13b3,D6M,10Y,SP500_PR,SP500_PR,0.17377985332450824,0.460154901569753,0.7350717300505163,-0.2712857466321319,0.4049586776859504,-0.1359,0.17629999999999998,121,REL_IND_D6M_SP500_PR_10Y.pdf
v13b3,D6M,10Y,SP500_TR,SP500_TR,0.17429236608650722,0.5603424104907652,0.9173361578580185,-0.2624106304995525,0.3884297520661157,-0.1349,0.1777,121,REL_IND_D6M_SP500_TR_10Y.pdf
